number,post,label
0,الله يعطيكم العافية ع جهودكم التي نتشرف بها امام العالم اجمع فعلاً نجاح المملكة في إدارة ازمة الجائحة كان مميزاً وعظيماً,happiness
0,السميط ههههههه الله يسعدك اضحكتني من قلبي,happiness
0,ياسلام كلام جميل الله يسعدك ويكفيك شر الامراض والمسلمين,happiness
0,هاااااااا هذه الاخبار التي ت القلب على الاقل نخرج من حالة الهلع وال والانتظار,happiness
0,أخذت اللقاح ولم أشعر بأي عارض نسأل الله السلامه.,happiness
0,نعم أخذته وانا مصاب بالتصلب ممتاز جدا وحسيت بتحسن الحمد لله,happiness
0,أكثر من رائع تحليل عقلي سليم واتفق معاك باراي برافوا,happiness
0,ما مثلك بها الدينا بلد... كل التعليقات اللي تقلل من حكومتنا اقولهم السعوديه حربها ليست على الفايرس فقط كل الدول تقاتل على جبهه واحده الا السعوديه حرب على الفايرس وجنود على الحدود يحمون الوطن ..اعداء متربصين يستنو فرصه علشان يهجمو لكن جنودها بتوفيق الله لهم ب المرصاد ..الله يحميك ياوطني ويعزك ولا يعز عليك الله يقويهم لخدمة دينك افتخر اني سعوديه... الله اللي عزنا ما لحد منه....,happiness
1252930975476178945,...,happiness
1290565413559062528,...,happiness
1348273891119132673,...,happiness
1416779698391158786,...,happiness
1372129316532854792,...,happiness
1409857467375362049,...,happiness
1380575679469789185,...,happiness
1400916514270859270,...,happiness
1323022513052540928,...,happiness
1413574552869871618,...,happiness
1239459967431778304,...,happiness
1287439697682341892,...,happiness
1239606586244505600,...,happiness
1246120131236945920,...,happiness
1239053361401540608,...,happiness
1241815483181150208,...,happiness
1243453100184276994,...,happiness
1243744238375964674,...,happiness
1249017068957110272,...,happiness
1242849382015340552,...,happiness
1245943348030058497,...,happiness
1238080470014996480,...,happiness
1238478265741959170,...,happiness
1239586984559067137,...,happiness
1241715050143977472,...,happiness
1256194659707244546,...,happiness
1367894394217635848,...,happiness
1362094990713905153,...,happiness
1371168277733519373,...,happiness
1423560243221606403,...,happiness
1371136116263424005,...,happiness
1459912457145749514,...,happiness
1373992580699021315,...,happiness
1364466718534479875,...,happiness
1266809914061656065,...,happiness
0,كفووو الله يوفقكم ويقويكم على كل مستهتر وعاصي للقوانين,happiness
0,مجهود رائع,happiness
0,كورونا اظهر امور كثير فشلت فيها حكومات الغرب خاصتآ حكومات الدول الكبرى وتدعي القوه والانسانيه واغلبهم فشلو في حقوق الانسان بينما دول الخليج وخاصتآ السعوديه اذهلت العالم بمجهودها لمواطنيها بشكل فائق و رائع ودقيق الله يعزهم وعزنا بالله وسنة نبينا محمد صلى الله عليه وسلم,happiness
0,والله ياجماعه احس دمعتي بتنزل تأثرت. الحمدلله يارب اني سعودية وانا فخورة بمملكتي وحكومتي الله يعزها ويرفع شانها ويحميها من كل شر ويخلي انا ملكنا وولي عهده وشعبنا المختار. اتوقع هذا وقت كورونا ورا العالم مين هي السعوديه الي ياما تكلموا بالسوء عنها هي هذي السعوديه تحمي شعبها قبل كل شي. هي هذي الدولة العظمى. الحمدلله يارب 💚💚💚,happiness
0,الحمدلله على نعمة السعوديه وعلى حكامنا المسلمين جعلوا من ازمة الوباء استراحه ف البيوت ووناسه والخير للسماء ولم ولن ومستحيل يجوع الشعب او الوافدين والكل مبسوط ومرتاح اما الدول المتقدمه الرهيبه اخر همهم شيء يقولون له انسان,happiness
0,ماشاء الله التنظيم بمطار الملك عبدالعزيز اكثر من رائع وسريعين,happiness
0,يا عيني عليك كلامك مريح جداً أكثر من رائع,happiness
0,دكتور رائع كلامه مفهوم وموزون بدقة طال الله في عمرك حفظك من كل مكروه شكرا كتيرا على نصائحك ..,happiness
0,أكلك شي ترا أني و صفي كلنة عناقنة بعضنة البعض وبجيت كل صف لمة شفن بعضنة ت ة كثيررررررررررررررررررررررررررة,happiness
0,مبسوط اهم شيء اجازه,happiness
0,اشوف ان قرار المنظومة جداً رائع وبخصوص اللي ماعندهم نت شركة stc فتحته مجاني فقط للمنظومة واللي يقولوا انهم يالله يفهمون عن قرب شلون عن بعد الحمدلله عقلك كامل ولا فيه شي مانت حمار عشان ماتفهم الا لما يكون فيك شي ذي حاجه ثانية وماتوقع يكون فيك شي دامك جاي تصيح هنا,happiness
0,حوار رائع الاستاذ م متميز والضيفه الاستاذة ابتسام متميزه ولبقه .,happiness
0,ان هاي,happiness
0,مع إني سهران قهران تعبان و نعسان بس ان استمر يا وحش♥,happiness
1235424294370455552,...,happiness
1326229853801230339,...,happiness
1309904904174141442,...,happiness
0,تطبيق اكثر من رائع وسريع عطاني تصريح لمدة ساعة داخل الحي ثاني يوم العيد,happiness
0,تطبيق رائع,happiness
0,فيلم رائع وجهد جبار.,happiness
0,إبداع وإخراج رائع ماشاء الله تبارك الله 👌🏻,happiness
0,فيديو رائع بكل ماتعنيه الكلمة رغم ماحواه من صور مؤلمة وعبارات مؤثرة 💔 ولكنه أجاد التعبير عن روح كل مسلم تهفو نفسه إلى بيوت الله لا شك أن العالم امتلأ بالصور المؤلمة حينها لكن صورة إغلاق أبواب المسجد النبوي آنذاك تربعت على عرشها 💔 فلم يخطر لنا ببال أن يأتي يوم على المسلمين لا يستطيعون فيه دخول بيوت الله وأن يقصون عن مقدساتهم بلا حول للعالمين ولا قوة اللهم لك الحمد على إحسانك بإن رددتنا إلى بيوتك وشكر الله سعي كل من بذل جهداً في العناية ببيوت الله والحرمين الشريفين خاصة شكراً جزيلاً غدقاً مدراراً على روعة الفيلم والذي أثار شجوننا وأسال مدامعنا وروعة انتقاء الجائزة على تقييمه وكأنكم تقولون أصدقكم تعبيراً وشعوراً ومحبة لمسجد رسول الله صلى الله عليه وسلم أحقكم باختياره لزيارته اللهم بلغنا وكل محب ومشتاق 🌹,happiness
0,فيلم رائع جدا تظهر مامرينا به الايام الماضية مع ال العميق لخلو المسجد النبوي الشريف من المصليين والشوق الشديد للحضور والصلاة فيه خاصه في رمضان,happiness
0,فيلم وثائقى اكثر من رائع .. عبر عما كان يدور بأفئدتنا .. وسَكَب الدموع منا .. لفراقنا طيبة الخير .. وسجل ماحدث من اجراءات احترازية لولاها ماتم افتتاحه فى هذا الوقت .. فيارب لك الحمد .. 💚,happiness
0,جزاكم الله خيرًا رائع,happiness
0,رائع جدا ماشاءالله لاقوة الا بالله,happiness
0,بجد فيلم رائع ❤️❤️,happiness
0,الله اكبر الله اكبر الله اكبر لا اله الا الله الله اكبر الله اكبر ولله الحمد الإلقاء كان رائع,happiness
0,اللهم لك الحمد والشكر فيلم وثائقي رائع ومخرج بإخراج جميل ومؤثر ومعبر ومعيش للحظة. لك الحمد لك الحمد لك الحمد.,happiness
0,اللهم لك الحمد .. وثائقي رائع تشكرون عليه,happiness
0,فيديو رائع جدا وجميل شكرا لكم قناة DW.,happiness
0,رائع . حلو كتير 👍,happiness
0,وثائقي رائع اهنيكم,happiness
0,تقرير رائع,happiness
0,شكرا dw وثائقي رائع,happiness
0,فيديو رائع وجميل جداً جداً جداً شكرا لكم قناة DW على النشر.,happiness
0,فيلم وثائقي رائع وجميل جداً اشكركم قناة DW على النشر .,happiness
0,رائع جدا 👍🏻,happiness
0,فلم رائع جدا,happiness
0,رائع رائع👍🏻,happiness
0,مقطع اكثر من رائع 🥺😍❤️❤️❤️❤️,happiness
0,فيلم جميل وتوثيق رائع للمرحلة الصعبة اللي مرينا فيها وجهود دولتنا العظيمة في مواجهه الجائحة مشكورين 👏🏻💚💚,happiness
1346856768266240000,...,happiness
1426820909990621184,...,happiness
1237079537160241152,...,happiness
1252930975476178945,...,happiness
1269060659179925504,...,happiness
1281258570668015622,...,happiness
1290565413559062528,...,happiness
1346100438807011334,...,happiness
1348273891119132673,...,happiness
1369381876083916806,...,happiness
1372129316532854792,...,happiness
1380575679469789185,...,happiness
1400916514270859270,...,happiness
1409857467375362049,...,happiness
1240086094609334272,...,happiness
1323022513052540928,...,happiness
1333817096288014336,...,happiness
1339148486911078401,...,happiness
1365020807785807873,...,happiness
1387409047209582593,...,happiness
1413574552869871618,...,happiness
1421493495139819521,...,happiness
1233200673711366144,...,happiness
1235512587531563015,...,happiness
1235969771155468289,...,happiness
1237621561819107330,...,happiness
